"age","income","gender","web_visits","purchased"
30,9650.95127676614,1,2,0
18,1595.6022394821,0,14,0
51,7071.52420119382,1,48,0
68,1011.02816639468,1,15,0
24,4828.98460840806,0,33,0
67,6554.70513133332,1,0,1
21,9590.02155042253,0,40,0
27,3471.39544133097,0,5,0
58,5572.65635882504,0,9,0
20,7570.50262694247,0,30,0
56,4032.52412425354,0,19,0
42,7269.57723661326,1,3,0
35,3528.53931975551,1,49,0
47,6233.44395100139,1,20,0
24,3633.98045557551,1,7,0
63,3294.76097854786,0,5,0
23,7059.72647550516,1,48,1
68,4770.73842799291,1,47,1
63,6881.37948513031,1,40,0
33,1232.48077649623,0,5,1
19,5731.13419441506,0,3,0
44,2211.96362213232,1,20,1
60,1305.68547104485,0,17,0
61,3878.06689902209,0,33,0
66,2187.98117199913,0,34,0
62,9753.61321028322,0,1,0
22,1105.84779432975,1,42,0
24,3211.04478440247,0,7,0
44,2000.85844006389,0,1,0
65,9669.64330640621,0,33,0
42,9709.87090119161,1,20,0
37,3498.17148130387,0,40,0
59,9423.93439682201,0,19,0
31,8090.06498684175,1,15,0
18,3107.59903816506,1,22,0
25,2555.65632600337,0,50,0
55,9045.35986017436,1,8,1
58,5453.9214533288,0,18,1
18,5009.33305267245,1,32,0
25,6760.09769854136,0,17,0
36,4855.774495285,0,0,1
63,8144.28629889153,0,8,1
59,8685.03542779945,0,10,0
29,7652.9926052317,0,28,0
54,5037.17975923792,1,29,0
27,6189.80816332623,1,17,1
31,8979.47250842117,1,35,1
49,1044.63858599775,0,5,0
66,6538.20366808213,0,28,1
29,4815.55080437101,1,27,0
66,2465.8777799923,1,49,1
49,8961.06111328118,1,36,1
54,6920.05045362748,0,32,1
27,1694.35901078396,0,3,0
59,5368.33727452904,1,46,0
26,6997.78009136207,1,12,0
69,3726.44714079797,0,26,0
60,7808.99360519834,1,1,0
47,4763.16853007302,0,9,0
64,2527.42365584709,1,11,0
36,5534.22610810958,0,50,0
53,9236.61008640192,0,11,0
49,7614.28274889477,1,1,0
66,5348.0844758451,0,36,0
40,5755.41906151921,1,30,1
25,7892.18762773089,0,45,0
26,6244.38358354382,0,32,1
36,8280.48661164939,0,2,0
24,1910.90017347597,0,13,0
70,4325.46735275537,1,9,0
38,4830.19497618079,0,13,1
37,9824.86444362439,1,15,0
37,5116.92731711082,1,33,0
55,5097.14865963906,1,4,0
67,4233.92233531922,1,50,0
25,5836.34732780047,1,43,0
61,4090.20089684054,1,33,1
27,8375.02690218389,0,23,1
55,5537.25590207614,0,28,0
47,2906.72800480388,0,9,0
38,5508.19528847933,0,27,1
45,5769.91358492523,1,47,1
44,7144.95534962043,0,39,0
55,9772.09111582488,0,17,1
62,9324.50547860935,0,20,0
38,8466.79418673739,0,29,1
25,4718.80703303032,0,27,1
34,4451.77168678492,0,21,0
43,4557.27685405873,0,11,0
57,3537.22100798041,1,38,0
44,9843.50621537305,1,1,0
61,8736.71711958013,0,47,0
29,4071.38294377364,0,8,0
33,3541.24480765313,1,18,1
33,3606.67510260828,1,33,0
47,3747.68990301527,0,4,1
50,7259.61143663153,0,31,1
63,1813.55334725231,0,47,0
65,5005.96650526859,0,18,0
59,1467.6915241871,0,50,1
64,7162.33147704042,1,48,1
41,6808.15920862369,0,5,0
24,8023.30606384203,1,29,0
52,2351.01201967336,0,9,0
21,9976.7282619141,1,46,0
64,3329.20346548781,0,13,0
30,9015.32335416414,0,50,0
31,7273.46642920747,1,9,1
48,8443.91920394264,0,27,1
36,9862.28892672807,0,47,1
63,6584.43149016239,0,45,1
18,7894.97157209553,1,26,1
48,4108.3247193601,1,1,1
23,9646.68640727177,1,21,1
66,5680.55333988741,1,6,0
41,4995.0275789015,0,42,0
52,2361.14661861211,1,19,0
52,6784.13793351501,0,30,1
18,8126.23102567159,0,46,0
66,3041.38814285398,0,47,0
35,7625.00123749487,0,44,1
26,8354.55047222786,0,29,1
31,9105.79117131419,1,29,1
32,7042.1654349193,1,49,0
65,2425.86644878611,1,27,0
30,5113.75205102377,0,7,0
42,4571.84471702203,0,38,1
48,2559.46994735859,0,15,0
34,2485.55777408183,0,19,1
47,8057.985129999,1,5,0
58,4749.39946876839,0,1,1
58,6551.93498148583,0,44,0
57,6255.90648758225,0,25,0
57,2540.47524719499,1,2,0
65,8171.48074042052,0,50,1
48,9626.64486607537,0,19,1
36,6559.86203229986,1,20,1
61,7334.32160899974,0,0,1
35,3409.34906736948,0,38,0
49,3360.313546611,0,35,0
67,5179.66549564153,0,18,1
67,1067.47320992872,1,11,0
64,2513.71640060097,0,13,0
29,1422.35050117597,1,23,1
28,6922.56244085729,1,33,0
18,8393.47298163921,1,45,0
57,7442.74021894671,1,17,1
35,6268.29645968974,1,8,0
52,1947.21723324619,0,25,0
34,7818.30910989083,0,37,0
56,8000.96119032241,0,40,0
32,2431.70547112823,0,2,0
38,8425.79771368764,0,18,0
43,5357.98766301014,1,43,0
62,7684.88637544215,0,11,0
38,6541.4254704956,1,31,0
56,8290.55234906264,1,41,0
26,4218.29538536258,0,48,1
70,2556.40978575684,1,36,0
67,7840.93969943933,1,12,1
42,2673.63902064972,1,29,1
41,8335.20570187829,1,22,1
60,9167.81049477868,1,33,0
47,4262.68853875808,1,30,0
33,7900.98145324737,1,21,0
43,1577.67255022191,1,39,1
18,4420.43607798405,1,29,0
43,7848.31532789394,0,5,0
60,7527.04194351099,0,20,0
21,1471.85207461007,1,9,0
61,9684.98731474392,0,2,1
56,4885.73404494673,1,33,0
47,6171.47968616337,1,45,0
61,3209.59016378038,1,35,1
55,4089.0354141593,0,35,0
69,6037.58742054924,1,42,0
21,3524.47753748856,1,37,0
18,4217.19984337687,0,30,1
23,2122.42475454696,0,39,0
38,9413.72668254189,0,26,1
18,6232.09086875431,0,46,1
41,5448.68003972806,0,24,1
54,7255.612723995,0,1,1
50,5779.78572552092,1,8,0
30,6114.77092280984,0,28,1
53,5511.10236300156,1,26,0
56,6740.31231668778,0,50,0
69,4909.91715155542,0,23,1
31,4958.97569111548,1,43,0
57,3752.81660608016,0,44,0
43,7129.44857310504,1,48,0
31,8848.764563445,1,14,0
27,2834.50819435529,0,20,0
57,7713.90309929848,0,37,1
21,4709.97984125279,0,39,1
36,2247.17186298221,0,46,0
19,5358.71635843068,1,15,0
26,8197.48723786324,0,15,1
18,9162.76043374091,0,22,0
66,5409.94861465879,0,2,0
29,1177.54878173582,0,47,1
65,6046.88756540418,1,45,0
36,9896.44337794743,0,50,0
58,1180.7094255928,1,34,0
25,3176.49084539153,1,32,0
33,3317.05135921948,0,23,1
33,8737.87635983899,0,8,1
65,8008.76016356051,0,8,1
60,4558.8069264777,1,1,1
40,3675.94054364599,0,25,0
37,4484.70370448194,0,19,0
54,6195.91188826598,1,37,1
53,5034.24302744679,1,4,0
59,7326.59403909929,0,48,0
46,1066.54951372184,1,8,0
64,1494.64995018207,0,30,0
20,9981.91401967779,1,37,0
23,1506.49764668196,0,3,0
37,6415.71335564367,0,44,0
49,1455.9812573716,0,4,0
28,7737.37846734002,1,23,1
27,3091.6624837555,1,46,0
23,3484.96898217127,1,25,0
61,8281.90322453156,1,15,0
36,3114.89552259445,0,48,1
63,8043.93352312036,1,42,0
49,9208.79396540113,1,33,0
31,2649.01332859881,1,12,0
31,8067.3141295556,1,6,0
36,9523.60788010992,0,10,1
42,8814.37695282511,1,46,0
32,9232.8520915471,1,48,1
69,4386.18762581609,1,0,0
65,8473.22467598133,1,5,0
70,1818.18409310654,0,19,0
58,8756.2793311663,1,14,0
60,3445.72156504728,0,16,0
42,5191.17370829917,1,47,0
54,9567.08266818896,0,29,0
24,3484.37633132562,1,0,0
38,1524.11694359034,0,40,0
35,7959.04507162049,0,5,0
43,9654.08123657107,0,45,0
52,6888.45372130163,0,33,1
51,3806.95154052228,0,39,1
56,9501.79535383359,0,35,1
40,1526.68706560507,0,15,0
25,2160.99183564074,1,17,0
28,2149.44716589525,1,38,0
27,9224.78709346615,1,31,0
59,6730.8328053914,1,43,1
21,2167.88961179554,0,45,0
70,4484.68858981505,1,12,1
56,4942.60719837621,1,32,1
18,1043.04876737297,1,15,0
44,1149.17094958946,0,24,0
49,4207.60552934371,1,43,0
38,5665.12973071076,0,41,0
32,9477.11259149946,1,22,1
30,6657.32288383879,1,15,1
46,4293.70190948248,1,47,1
48,7527.54593268037,0,4,0
22,9454.9601203762,0,40,1
32,7955.40687721223,1,9,0
42,3224.5668603573,1,11,1
18,3975.48111784272,1,18,1
46,7933.35276772268,1,7,1
54,1681.02880078368,0,20,0
20,4276.73775260337,1,33,0
30,9415.49484292045,0,12,0
68,8361.95831233636,0,27,0
65,6596.95422952063,1,29,1
60,1290.12628667988,0,36,1
66,4134.04320203699,1,23,0
49,6226.12236696295,0,24,0
63,3167.98604046926,1,14,0
41,9213.27244350687,0,30,0
22,7784.65231950395,1,36,1
34,2792.84480470233,0,45,0
40,5122.73516296409,0,29,0
20,9561.17378058843,0,18,0
33,8235.3179352358,0,22,0
49,4085.99210437387,0,36,0
58,2884.26339579746,0,7,1
44,3583.48404243588,0,34,0
48,2892.67380372621,0,40,1
29,2202.62478641234,0,30,0
58,5586.23623428866,1,28,0
20,7436.79466261528,1,30,1
70,8209.75227770396,1,36,1
29,2208.21273513138,1,17,0
26,1810.70071109571,1,44,0
70,1709.53384926543,0,31,1
34,4223.43796794303,0,7,0
70,4600.30967276543,1,47,0
55,6546.46812612191,0,34,0
58,1366.14150670357,0,6,0
41,3591.44259034656,0,10,1
43,2687.3811467085,0,27,0
18,5027.77706179768,1,12,0
28,9769.5977636613,0,5,1
40,5472.51544403844,0,25,0
70,5669.12814159878,0,9,0
37,3002.09460430779,0,11,1
20,8238.39330789633,1,43,0
24,6295.69554748014,0,47,0
39,1471.66882525198,1,34,0
55,9115.34167942591,1,31,0
64,1132.95167149045,1,15,0
22,8458.81206053309,1,1,0
37,8482.26486658677,0,39,1
35,8529.13421019912,1,6,1
61,5851.33111756295,1,46,0
47,2534.11508002318,1,37,0
47,9528.0330136884,0,26,1
65,1958.98122387007,1,33,0
40,8664.89052516408,1,32,1
48,6961.97163290344,1,9,0
67,1118.27656626701,0,28,1
56,8860.04670779221,0,45,0
59,8969.41300714388,1,23,0
55,8486.89974052832,0,20,1
62,2388.67663173005,0,9,1
65,7176.31115252152,1,12,1
55,5186.36291916482,0,16,1
58,9076.23611553572,1,46,0
26,6424.7646459844,0,33,1
70,7461.44412574358,0,10,1
55,3226.93566791713,1,39,0
24,1335.48679552041,1,13,0
47,2993.82903776132,0,1,0
65,1811.38561316766,1,43,0
25,5542.18434379436,0,7,1
64,7732.10244276561,0,28,0
38,6457.14270370081,1,48,0
19,4343.23049569502,0,3,0
46,1495.94294675626,0,38,1
41,1846.40751802363,1,22,0
45,9656.28983033821,1,26,0
44,8098.43926876783,1,45,0
47,9199.01340128854,0,20,1
42,9728.26054110192,0,30,0
67,4333.97693745792,1,48,0
60,7318.04808531888,1,4,0
60,1407.5871554669,0,4,0
27,1337.18251530081,0,3,1
54,8625.46063400805,0,8,0
27,6770.26121714152,0,17,0
66,9803.8013370242,0,39,1
69,2580.27726970613,0,18,0
40,2186.97617761791,0,24,1
45,5115.84999738261,1,48,0
45,6080.48998867162,0,11,0
54,9375.90020126663,1,33,0
39,1653.6254612729,0,28,0
40,7243.85470757261,0,2,0
18,3777.15727570467,0,41,0
68,6573.06194351986,1,38,0
21,7616.40741047449,0,13,0
67,6831.47035213187,1,7,0
66,1662.29819552973,1,13,1
25,3857.7361528296,0,0,0
53,2227.59810741991,1,11,0
70,4377.94079701416,0,14,0
38,4258.47049686126,1,33,1
59,5397.38092944026,0,7,0
65,3643.37519020773,0,32,0
44,1614.11090032198,0,30,0
57,5564.38055378385,1,41,0
63,9852.56588133052,1,47,0
33,5081.4468592871,0,20,1
48,5764.61996673606,0,5,1
39,1223.10881968588,1,27,0
42,1331.18289569393,1,18,0
54,1902.85198949277,1,18,0
33,6508.42239311896,1,40,0
42,6025.40281554684,1,11,1
60,8955.13032586314,1,42,1
32,7121.08752829954,0,21,0
60,7169.98776723631,1,46,1
37,9337.51250547357,0,11,0
49,8809.99898002483,0,16,0
31,7492.50835785642,0,28,1
26,6165.39034037851,0,31,0
53,5412.7194120083,0,50,1
45,4700.4700943362,0,14,0
52,7549.29778445512,1,50,0
50,9688.66137112491,1,49,0
37,2224.16050662287,1,18,0
55,3214.06086557545,0,48,0
70,1100.36665620282,0,3,0
42,3222.47566771694,1,14,0
29,4632.33921513893,0,7,0
54,7233.95528597757,0,4,1
34,4459.58721218631,1,36,0
63,6551.08148581348,1,38,0
52,2851.52991185896,0,17,1
44,5259.79409692809,0,47,0
64,1111.57929990441,0,5,0
46,7954.38085892238,1,41,0
64,1773.88325589709,1,7,0
53,7418.46287879162,0,34,0
23,9389.63950262405,1,18,0
21,8451.23436953872,0,48,0
60,2191.0302171018,1,28,0
32,5732.28531470522,0,6,0
50,5419.74307596684,1,30,1
18,1365.3897002805,0,44,0
48,4299.05757890083,1,4,0
61,6719.50893383473,1,18,1
19,9587.33944408596,0,21,1
69,6277.84118009731,1,41,0
69,6015.50063421018,0,25,1
51,2680.4125958588,1,18,0
68,9808.12533874996,0,45,1
31,3802.0297519397,1,3,1
64,8667.99125517718,1,28,0
29,8548.29206620343,1,41,0
18,1547.79845615849,0,26,1
64,1381.36297580786,0,14,0
66,5888.11373547651,0,25,0
34,6901.38144697994,0,50,0
68,7089.06802325509,0,32,0
61,3492.66375787556,0,9,0
19,3374.56612847745,1,37,1
24,2367.67554073595,0,10,0
44,4148.47003947943,0,28,0
46,3267.64778280631,0,43,0
32,5599.19742471538,1,10,0
20,2851.42547334544,1,28,0
32,1242.41842166521,0,42,1
30,6128.78541252576,1,38,0
22,1145.65947279334,1,43,0
57,4399.2932678666,0,50,1
32,3125.23117195815,1,36,1
31,7594.62448908016,1,3,0
19,7018.25222140178,0,2,0
53,2423.08808886446,1,9,0
19,8834.58238537423,0,36,0
50,5661.081263097,0,45,0
56,1068.81172861904,0,45,0
40,7015.48101333901,1,12,1
41,4729.28219288588,1,35,0
30,7212.79153577052,1,5,0
32,2626.3552736491,1,24,0
51,8409.13062822074,1,14,0
32,3484.56705315039,0,47,1
69,5811.66491121985,0,20,1
37,8552.28992179036,1,47,0
37,3109.88161689602,0,4,0
39,9802.14203032665,0,44,0
49,7934.61537361145,1,18,0
41,4335.67945077084,1,44,0
30,6530.93164833263,1,40,1
27,5674.26175344735,0,5,1
20,6422.30435204692,0,2,0
23,1360.73030508123,1,26,0
48,4285.76409630477,1,33,0
38,9973.52156578563,1,11,0
51,4223.2225027401,0,34,1
54,5387.16884190217,1,16,0
39,1900.21835989319,0,19,1
63,7852.26723598316,0,12,0
35,6346.69444314204,1,17,0
22,7099.71187938936,0,0,1
54,2383.01811157726,1,46,0
34,1935.55091903545,1,25,0
46,4968.73566089198,0,31,0
26,6085.67145070992,0,47,0
64,9242.50537855551,1,8,0
67,1846.20551625267,0,2,0
63,9135.8709174674,1,28,0
51,5856.61206650548,0,38,0
21,6797.83211299218,0,44,0
49,6592.90546854027,0,5,0
44,8572.48482247815,1,46,0
46,2493.92333673313,0,28,1
25,5432.15212528594,0,41,0
20,1761.14564226009,0,10,1
21,4256.0976408422,1,41,1
34,5717.33819367364,0,39,0
19,2177.27851471864,0,14,0
27,5859.2159843538,1,10,1
35,9078.64710921422,0,17,0
41,5881.85305101797,0,39,1
22,8958.66980659775,1,2,0
22,9759.64661734179,1,22,0
46,3091.95820568129,0,40,1
34,3419.11585791968,0,7,0
39,2007.59801617824,1,17,0
18,3581.7825391423,0,41,0
31,1933.60741552897,0,4,1
29,2449.86464222893,1,25,1
63,7447.15773756616,1,27,1
45,9971.60550463013,1,9,0
68,6287.98042680137,1,33,0
32,3117.24870628677,0,12,1
36,5833.26622401364,0,19,1
42,9179.35228534043,0,11,1
38,1480.93974660151,1,6,1
42,2001.07821985148,1,21,0
32,1624.12444571964,1,50,1
46,9275.58071841486,1,18,0
67,9044.68145407736,0,32,1
57,6671.25733057037,1,25,0
67,3752.91034718975,0,17,1
35,2858.88969851658,1,0,1
25,3265.38463123143,1,48,1
66,6588.00352411345,1,12,1
64,4606.01697559468,1,5,0
66,8843.76497194171,0,26,1
60,1061.9353284128,1,21,0
54,8420.79638503492,0,24,0
51,9141.27103611827,1,0,0
50,6297.94690990821,0,22,0
53,3098.16928394139,0,17,1
31,4042.38720610738,0,27,0
34,1157.61951194145,1,5,1
69,1444.93833254091,0,24,1
65,5018.16876255907,1,0,0
47,2473.24756416492,0,16,1
51,3739.11505471915,1,43,0
42,2205.71757876314,1,15,1
41,7686.69360387139,0,35,0
38,7564.33524983004,1,32,0
41,5634.62337502278,1,30,0
41,4009.58854658529,0,35,0
37,7395.48837975599,1,0,0
57,7201.20552228764,1,1,0
22,3830.60170058161,1,48,1
44,8014.69738618471,0,9,0
42,9596.7963389121,0,39,0
65,8309.51862828806,0,3,0
39,3031.46606707014,1,2,1
30,9702.52121682279,0,29,0
47,5845.45998414978,0,18,0
36,4093.38841517456,1,39,1
64,4394.85563896596,1,24,0
49,4371.18547759019,1,30,0
56,9010.23757783696,1,39,0
56,3209.5055882819,1,12,1
68,8386.38335210271,1,24,1
30,9160.86428170092,1,31,1
62,4333.03168299608,0,36,0
31,4022.60899916291,0,20,0
65,2927.23219352774,0,32,0
52,5296.3713016361,1,9,0
36,5787.91688615456,0,41,0
47,3451.15553820506,1,23,1
49,6388.66701186635,0,2,0
33,4588.98759074509,1,26,0
68,3896.37347427197,0,16,1
19,6565.54161407985,0,42,1
69,6423.43673878349,1,3,0
19,2565.65885758027,0,33,1
50,3670.65188544802,1,22,1
19,8443.99964716285,0,14,0
41,3449.9078290537,1,6,1
24,2085.09656484239,1,4,0
51,4904.68568098731,1,44,0
25,8225.70533608086,0,45,0
23,1645.95646830276,1,15,1
37,3226.06076486409,0,31,1
59,1579.664779827,1,42,0
20,2633.02131113596,0,5,1
27,9278.48687092774,0,30,0
66,8883.95974319428,1,12,1
45,7766.53667353094,1,20,0
26,5454.25408077426,0,13,0
64,2437.27313354611,1,46,0
70,6264.38941154629,0,11,0
44,9688.06503852829,0,2,0
45,9292.03078802675,1,28,0
66,8032.36772469245,1,43,0
35,8020.05187585019,1,15,1
38,6062.30500130914,1,44,1
65,5206.45375433378,0,44,1
41,7375.36366283894,0,20,0
50,2537.64322423376,0,31,0
52,7313.28559061512,0,35,1
33,6437.43730406277,0,16,0
59,7246.76503846422,1,12,0
53,4185.20351219922,0,47,1
38,7664.13066466339,0,22,0
25,8171.0018760059,1,37,1
48,1504.49174409732,1,6,0
66,2175.12572347187,1,26,1
33,2485.59373873286,1,0,0
39,3212.11468824185,1,36,1
53,1867.56676924415,0,41,1
28,9980.67199764773,0,11,0
27,2082.84856565297,1,19,0
45,9185.7911858242,1,27,0
53,1740.08687748574,1,37,1
61,2288.71794370934,0,30,1
21,8462.60384074412,0,14,0
59,3749.48444124311,0,25,0
67,7492.54533671774,0,22,0
32,5101.1671514716,1,49,1
61,5849.94981554337,0,33,1
19,3046.72529664822,0,19,0
36,9823.2054261025,0,50,0
34,8294.04067294672,0,30,0
62,8692.17272731476,1,48,0
63,6387.68054149114,0,36,0
26,7634.54879727215,0,19,0
25,9495.52827398293,1,28,1
70,5786.91708855331,0,9,0
62,5112.85232705995,1,12,0
60,5405.76583542861,0,26,0
54,8322.0538252499,0,10,0
68,7149.82996904291,1,45,0
63,6709.01486650109,1,10,1
21,3418.26655110344,1,7,0
69,1707.64290029183,0,15,0
30,6581.67663100176,0,33,1
20,1726.93878319114,0,45,0
63,7995.72392785922,0,50,0
53,5787.05623233691,0,10,0
22,6503.59494495206,1,50,0
34,1343.01120904274,1,13,1
51,4827.6088971179,0,16,1
34,2579.21055098996,1,45,0
27,2162.77463291772,1,26,0
21,7762.66564871185,1,46,0
63,2913.71137904935,1,5,1
66,7785.95206141472,0,24,1
49,2509.43796499632,0,44,0
22,3912.02778485604,1,44,1
31,3487.54107602872,1,49,1
52,5682.22172209062,1,32,0
27,8409.1997181531,0,7,0
39,2084.10981367342,0,0,0
43,7164.01131101884,0,31,0
22,5115.76569010504,1,21,0
18,9011.72392396256,1,5,0
67,8343.01502886228,0,12,0
64,1230.79007328488,0,44,0
35,9079.1789283976,0,11,0
27,1072.45306833647,0,4,0
65,1934.68445236795,0,7,0
32,7134.50633920729,1,22,1
34,4254.63377917185,1,48,1
37,2696.12626708113,0,38,0
43,4966.23164485209,0,39,0
40,7394.90241138265,1,16,1
24,6065.23388135247,1,26,1
65,4053.75544936396,0,7,0
67,1928.03974682465,1,45,0
31,5949.43772139959,0,8,0
38,6077.01163296588,1,24,0
60,9346.44988365471,1,33,1
61,7269.65820370242,0,3,0
30,7721.34652687237,0,20,1
64,9504.26565576345,1,17,0
62,5185.76490180567,1,18,0
48,2130.87572250515,1,45,0
50,3406.15930687636,0,48,0
29,7424.32934138924,0,12,0
18,1439.60623932071,1,18,0
64,4385.03823429346,1,48,1
40,7473.42177527025,1,22,0
28,1400.27258498594,0,22,1
38,3372.13633209467,1,22,1
44,9778.74662773684,0,5,0
54,1668.52509253658,1,37,1
20,2402.1157771349,1,18,1
51,9893.82891356945,1,2,0
29,3209.27794836462,0,41,1
37,1117.50905425288,1,14,0
55,4422.32283810154,1,8,0
24,2005.08607923985,1,17,0
53,6563.47723095678,0,40,0
59,8450.25696209632,1,7,0
60,5960.51153982989,0,48,0
26,3031.98411478661,1,35,0
25,1581.9924112875,0,21,1
31,3454.22088820487,1,49,1
44,3086.99003583752,0,50,0
63,5090.63166286796,0,41,0
49,7640.78915771097,1,30,0
41,7745.15838641673,1,49,0
56,2640.77465957962,1,39,1
39,6860.60156440362,0,18,0
55,6269.0935828723,1,1,1
38,8547.02290985733,1,18,0
36,5870.77405676246,0,34,0
40,5825.39562950842,0,6,0
32,8422.77027503587,0,10,1
26,5547.33479069546,1,43,0
68,7596.83972131461,0,43,1
48,7623.62580699846,1,48,1
32,6753.67845781147,0,11,0
54,7219.58908322267,1,43,1
23,8624.0410162136,0,20,0
58,6578.40289641172,0,17,0
45,6656.05853032321,1,9,0
32,1500.48947543837,1,14,0
21,2846.68656531721,0,48,1
58,3041.09768057242,0,50,0
57,4295.22736766376,1,19,0
56,9538.04256091826,1,41,0
67,3230.14809098095,0,20,0
44,5082.40323234349,0,19,0
27,3030.03903129138,1,17,1
29,3035.14933097176,0,23,0
60,8973.12424564734,0,44,0
23,4441.94986694492,0,37,0
28,8581.42690500244,0,46,0
26,1091.96683461778,0,37,0
45,6751.83443073183,1,29,0
36,9348.17546396516,1,26,0
36,5520.85607149638,1,5,0
19,5517.82727078535,0,16,0
39,5458.76783202402,0,22,0
52,4926.98913952336,1,5,0
64,3734.50233414769,0,32,0
62,6552.15018894523,1,28,1
45,7186.18818605319,0,14,1
50,5678.86855220422,0,30,1
66,1783.35151867941,0,49,1
59,3139.94438550435,1,23,1
63,2097.61777869426,0,42,0
28,2907.57116978057,1,10,0
20,7720.18482442945,0,30,1
64,2729.49931956828,0,27,1
52,2825.19444986247,1,13,0
39,2917.85507136956,1,23,1
32,8015.25486866012,0,30,0
66,5517.10832980461,0,11,0
66,5839.20462010428,1,1,0
43,6487.82436479814,0,35,0
52,6308.24159900658,1,28,1
60,1490.69979600608,0,12,0
42,4733.90457569622,0,35,0
60,3684.90405450575,1,0,0
70,3832.62499980628,0,12,0
24,8219.64992862195,1,19,0
48,9595.59789649211,0,32,0
63,4915.34136398695,1,14,0
27,4139.47849744,1,35,0
42,8108.14722254872,1,50,0
35,9936.90092605539,1,44,0
67,3560.39259489626,1,48,0
36,6380.50553807989,1,24,0
44,9994.18581533246,0,1,0
25,5650.58046509512,0,31,0
29,4432.15482519008,0,4,0
43,7454.50137020089,1,50,0
24,9824.56811191514,0,26,0
46,7910.47356254421,1,1,0
39,6522.9827479925,1,14,0
41,1499.11724263802,1,39,0
24,3397.80891127884,0,30,0
62,5045.96319538541,0,50,0
69,7217.15947752818,1,3,1
40,6193.08429514058,0,4,0
58,7381.19156658649,1,7,0
70,1890.75434883125,0,45,1
38,9496.25996802934,0,5,0
26,2180.22588314489,0,40,1
33,6643.06243136525,1,35,0
67,3556.28642207012,0,19,0
44,3697.15383718722,1,5,0
29,7342.34353667125,0,9,1
28,3848.4494232107,1,42,0
18,3847.66193921678,1,33,0
46,5847.80765464529,1,43,0
38,2626.77712016739,0,48,0
52,8930.38709647954,0,20,0
40,1609.97979342937,1,21,0
63,4527.80403103679,0,21,1
45,1341.91427985206,0,2,0
37,9884.5534932334,1,34,1
67,7862.21910943277,1,13,0
49,5359.41592883319,0,49,1
24,8084.90478969179,0,11,0
28,3113.32400375977,0,8,0
68,1889.63582576253,0,34,0
55,9734.64298737235,1,38,0
65,2327.90721557103,1,17,1
30,2587.78840838932,0,37,1
65,5762.22398504615,1,8,1
31,9201.9564404618,0,35,0
46,9812.15329794213,1,15,0
32,8281.95503307506,0,15,0
24,9647.39609672688,0,10,0
18,3560.71727420203,0,23,0
33,4246.47830054164,1,4,0
24,6650.57120006531,0,44,1
51,3075.54225670174,1,5,1
19,8389.63843276724,1,2,0
54,9709.86336376518,0,2,0
65,6461.03585255332,0,20,1
41,9387.36793771386,1,6,0
43,2981.13341117278,1,44,0
39,1447.74413690902,0,43,0
59,5082.51941180788,1,22,0
43,2080.39116556756,1,37,0
38,2906.01952862926,1,17,0
61,7900.39705019444,0,50,0
70,5279.2038647458,0,13,0
67,4921.6738268733,0,16,0
58,7036.92564950325,1,22,0
69,1045.77044257894,1,35,0
45,3878.87929612771,0,47,0
70,5932.46727180667,1,5,1
23,5936.88014266081,0,27,1
61,9506.98353396729,0,13,0
50,5888.44136102125,0,47,0
33,5589.26525292918,0,14,0
25,1969.23588099889,0,14,1
35,8324.37281287275,1,36,0
